fusedhour,toplam_yolcu,weekDay,datetime,temp,rain,"rain,snow",snow,AVERAGE_SPEED,trafficIndex
5,286,5,2022-03-12 05:00:00,-1.9,0,0,1," 61,08430445",46.980000000000004
6,2113,5,2022-03-12 06:00:00,-1.9,0,0,1,"56,749103555",55.080000000000005
7,4984,5,2022-03-12 07:00:00,-1.9,0,0,1,"55,625834372",56.7
8,6001,5,2022-03-12 08:00:00,-1.9,0,0,1,"55,901009543",56.7
9,4758,5,2022-03-12 09:00:00,-1.9,0,0,1,"55,774554549",56.7
10,4580,5,2022-03-12 10:00:00,-1.9,0,0,1,"56,688235412",55.080000000000005
11,5297,5,2022-03-12 11:00:00,-1.9,0,0,1,"55,168192007",56.7
12,7565,5,2022-03-12 12:00:00,-1.9,0,0,1,"52,508312158",61.56000000000001
13,8781,5,2022-03-12 13:00:00,-1.9,0,0,1,"51,375540176",63.18000000000001
14,9049,5,2022-03-12 14:00:00,-1.9,0,0,1,"53,886137275",59.94
15,8766,5,2022-03-12 15:00:00,-1.9,0,0,1,"55,915929089",56.7
16,9300,5,2022-03-12 16:00:00,-1.9,0,0,1,"56,249028725",55.080000000000005
17,9751,5,2022-03-12 17:00:00,-1.9,0,0,1,"56,016455931",55.080000000000005
18,9913,5,2022-03-12 18:00:00,-1.9,0,0,1,"55,227926179",56.7
19,8617,5,2022-03-12 19:00:00,-1.9,0,0,1,"54,069613212",58.32
20,9003,5,2022-03-12 20:00:00,-1.9,0,0,1,"45,348327748",72.9
21,9336,5,2022-03-12 21:00:00,-1.9,0,0,1,"39,542763143",82.62
22,4645,5,2022-03-12 22:00:00,-1.9,0,0,1,"42,875313529",77.76
23,2713,5,2022-03-12 23:00:00,-1.9,0,0,1," 49,28688659",66.42
0,1345,6,2022-03-13 00:00:00,0.8,0,1,0," 54,50128419",58.32
5,132,6,2022-03-13 05:00:00,0.8,0,1,0,"57,016364316",53.46
6,1212,6,2022-03-13 06:00:00,0.8,0,1,0,"57,911586827",53.46
7,2343,6,2022-03-13 07:00:00,0.8,0,1,0,"59,806548328",50.22
8,3149,6,2022-03-13 08:00:00,0.8,0,1,0,"59,293249058",50.22
9,3051,6,2022-03-13 09:00:00,0.8,0,1,0,"58,571809815",51.84
10,3080,6,2022-03-13 10:00:00,0.8,0,1,0,"61,570018167",46.980000000000004
11,3906,6,2022-03-13 11:00:00,0.8,0,1,0,"60,754210413",48.6
12,5706,6,2022-03-13 12:00:00,0.8,0,1,0,"59,853646625",50.22
13,7786,6,2022-03-13 13:00:00,0.8,0,1,0,"  58,5967771",51.84
14,7684,6,2022-03-13 14:00:00,0.8,0,1,0,"58,406876827",51.84
15,8329,6,2022-03-13 15:00:00,0.8,0,1,0,"57,442884105",53.46
16,7971,6,2022-03-13 16:00:00,0.8,0,1,0,"57,299187614",53.46
17,8000,6,2022-03-13 17:00:00,0.8,0,1,0,"57,183922132",53.46
18,8175,6,2022-03-13 18:00:00,0.8,0,1,0,"57,364782727",53.46
19,7490,6,2022-03-13 19:00:00,0.8,0,1,0,"57,533411069",53.46
20,6357,6,2022-03-13 20:00:00,0.8,0,1,0,"56,521988735",55.080000000000005
21,4746,6,2022-03-13 21:00:00,0.8,0,1,0,"56,597406672",55.080000000000005
22,4266,6,2022-03-13 22:00:00,0.8,0,1,0,"57,872298141",53.46
23,2125,6,2022-03-13 23:00:00,0.8,0,1,0,"58,964104819",51.84
0,152,0,2022-03-14 00:00:00,1.5,0,1,0,"60,214571117",48.6
5,557,0,2022-03-14 05:00:00,1.5,0,1,0,"61,383568012",46.980000000000004
6,5673,0,2022-03-14 06:00:00,1.5,0,1,0,"54,780125561",58.32
7,22227,0,2022-03-14 07:00:00,1.5,0,1,0,"51,624292597",63.18000000000001
9,12870,0,2022-03-14 09:00:00,1.5,0,1,0," 48,71036333",68.03999999999999
10,8878,0,2022-03-14 10:00:00,1.5,0,1,0,"52,408645214",61.56000000000001
11,8632,0,2022-03-14 11:00:00,1.5,0,1,0,"51,985631283",63.18000000000001
12,9984,0,2022-03-14 12:00:00,1.5,0,1,0,"  52,0070829",61.56000000000001
13,10272,0,2022-03-14 13:00:00,1.5,0,1,0,"  51,2172799",63.18000000000001
14,10741,0,2022-03-14 14:00:00,1.5,0,1,0,"50,817242711",64.8
15,14942,0,2022-03-14 15:00:00,1.5,0,1,0,"50,508323397",64.8
16,17421,0,2022-03-14 16:00:00,1.5,0,1,0," 49,57526464",66.42
17,21528,0,2022-03-14 17:00:00,1.5,0,1,0,"49,002504343",66.42
19,14740,0,2022-03-14 19:00:00,1.5,0,1,0,"47,464283601",69.66000000000001
20,8168,0,2022-03-14 20:00:00,1.5,0,1,0,"50,299592076",64.8
21,5616,0,2022-03-14 21:00:00,1.5,0,1,0,"54,655198496",58.32
22,4906,0,2022-03-14 22:00:00,1.5,0,1,0,"56,717831177",55.080000000000005
23,2913,0,2022-03-14 23:00:00,1.5,0,1,0,"57,603664627",53.46
0,99,1,2022-03-15 00:00:00,3.9,0,0,1,"59,796734147",50.22
5,589,1,2022-03-15 05:00:00,3.9,0,0,1,"62,837663863",45.36
6,5799,1,2022-03-15 06:00:00,3.9,0,0,1,"56,833357725",55.080000000000005
7,22244,1,2022-03-15 07:00:00,3.9,0,0,1,"53,397306828",59.94
9,14372,1,2022-03-15 09:00:00,3.9,0,0,1," 48,04801679",68.03999999999999
10,9763,1,2022-03-15 10:00:00,3.9,0,0,1,"50,945059915",64.8
11,9702,1,2022-03-15 11:00:00,3.9,0,0,1,"52,000104199",61.56000000000001
12,11541,1,2022-03-15 12:00:00,3.9,0,0,1,"51,978250795",63.18000000000001
13,11376,1,2022-03-15 13:00:00,3.9,0,0,1,"51,997563906",63.18000000000001
14,11331,1,2022-03-15 14:00:00,3.9,0,0,1,"51,277691748",63.18000000000001
15,15130,1,2022-03-15 15:00:00,3.9,0,0,1,"50,415985257",64.8
16,18116,1,2022-03-15 16:00:00,3.9,0,0,1,"49,820215271",66.42
19,16688,1,2022-03-15 19:00:00,3.9,0,0,1,"46,831332005",71.28
20,9787,1,2022-03-15 20:00:00,3.9,0,0,1,"49,814492076",66.42
21,7102,1,2022-03-15 21:00:00,3.9,0,0,1,"54,068625328",58.32
22,5539,1,2022-03-15 22:00:00,3.9,0,0,1,"56,585460294",55.080000000000005
23,3058,1,2022-03-15 23:00:00,3.9,0,0,1,"58,175554069",51.84
0,114,2,2022-03-16 00:00:00,5.2,0,0,0,"60,181306741",48.6
5,562,2,2022-03-16 05:00:00,5.2,0,0,0,"63,646482286",48.6
6,5805,2,2022-03-16 06:00:00,5.2,0,0,0,"57,396167562",53.46
7,22280,2,2022-03-16 07:00:00,5.2,0,0,0,"53,842569895",59.94
9,14047,2,2022-03-16 09:00:00,5.2,0,0,0,"47,733544165",69.66000000000001
10,9343,2,2022-03-16 10:00:00,5.2,0,0,0,"51,909731674",63.18000000000001
11,9506,2,2022-03-16 11:00:00,5.2,0,0,0," 51,86340251",63.18000000000001
12,11244,2,2022-03-16 12:00:00,5.2,0,0,0,"51,457274476",63.18000000000001
13,11362,2,2022-03-16 13:00:00,5.2,0,0,0,"51,164292324",63.18000000000001
14,11476,2,2022-03-16 14:00:00,5.2,0,0,0,"51,412849556",63.18000000000001
15,15976,2,2022-03-16 15:00:00,5.2,0,0,0,"50,148995546",64.8
16,19347,2,2022-03-16 16:00:00,5.2,0,0,0,"49,602092094",66.42
19,16237,2,2022-03-16 19:00:00,5.2,0,0,0,"46,352821645",71.28
20,9451,2,2022-03-16 20:00:00,5.2,0,0,0,"49,294993375",66.42
21,7176,2,2022-03-16 21:00:00,5.2,0,0,0,"53,581764031",59.94
22,5793,2,2022-03-16 22:00:00,5.2,0,0,0,"56,234259311",55.080000000000005
23,3149,2,2022-03-16 23:00:00,5.2,0,0,0,"57,983775215",53.46
0,108,3,2022-03-17 00:00:00,5.2,0,1,0,"59,985746239",50.22
5,599,3,2022-03-17 05:00:00,5.2,0,1,0,"62,895357575",45.36
6,5727,3,2022-03-17 06:00:00,5.2,0,1,0,"56,657563897",55.080000000000005
7,21524,3,2022-03-17 07:00:00,5.2,0,1,0,"52,987354421",61.56000000000001
9,14376,3,2022-03-17 09:00:00,5.2,0,1,0,"48,112035489",68.03999999999999
10,9759,3,2022-03-17 10:00:00,5.2,0,1,0,"52,093871546",61.56000000000001
11,9739,3,2022-03-17 11:00:00,5.2,0,1,0,"52,050556884",61.56000000000001
12,11420,3,2022-03-17 12:00:00,5.2,0,1,0,"51,651488467",63.18000000000001
13,11388,3,2022-03-17 13:00:00,5.2,0,1,0,"50,983699468",64.8
14,11640,3,2022-03-17 14:00:00,5.2,0,1,0,"50,839958637",64.8
15,16401,3,2022-03-17 15:00:00,5.2,0,1,0,"49,690638811",66.42
16,20342,3,2022-03-17 16:00:00,5.2,0,1,0,"47,252052689",69.66000000000001
19,15936,3,2022-03-17 19:00:00,5.2,0,1,0,"33,412004348",90.0
20,8564,3,2022-03-17 20:00:00,5.2,0,1,0,"36,298976093",87.48
21,5544,3,2022-03-17 21:00:00,5.2,0,1,0,"41,130672499",79.38000000000001
22,4950,3,2022-03-17 22:00:00,5.2,0,1,0,"44,155397912",74.52
23,3323,3,2022-03-17 23:00:00,5.2,0,1,0,"45,362144054",72.9
0,554,4,2022-03-18 00:00:00,0.9,0,0,1,"46,469219304",71.28
5,504,4,2022-03-18 05:00:00,0.9,0,0,1,"51,551839636",63.18000000000001
6,4750,4,2022-03-18 06:00:00,0.9,0,0,1,"44,361325587",74.52
7,15830,4,2022-03-18 07:00:00,0.9,0,0,1,"41,916515616",79.38000000000001
8,19342,4,2022-03-18 08:00:00,0.9,0,0,1,"40,715203347",81.0
9,10428,4,2022-03-18 09:00:00,0.9,0,0,1,"40,909568785",81.0
10,8242,4,2022-03-18 10:00:00,0.9,0,0,1,"39,935255162",82.62
11,8231,4,2022-03-18 11:00:00,0.9,0,0,1,"40,188304572",81.0
12,9922,4,2022-03-18 12:00:00,0.9,0,0,1,"40,040777891",81.0
13,9926,4,2022-03-18 13:00:00,0.9,0,0,1,"40,769794637",81.0
14,10647,4,2022-03-18 14:00:00,0.9,0,0,1," 41,30425325",79.38000000000001
15,11537,4,2022-03-18 15:00:00,0.9,0,0,1,"39,787542119",82.62
16,15020,4,2022-03-18 16:00:00,0.9,0,0,1,"39,948669799",82.62
17,20380,4,2022-03-18 17:00:00,0.9,0,0,1,"39,515521284",82.62
19,13751,4,2022-03-18 19:00:00,0.9,0,0,1,"36,729117014",87.48
20,8449,4,2022-03-18 20:00:00,0.9,0,0,1,"37,487047826",85.86000000000001
21,5916,4,2022-03-18 21:00:00,0.9,0,0,1,"40,520686167",81.0
22,4726,4,2022-03-18 22:00:00,0.9,0,0,1,"42,398693153",77.76
23,2721,4,2022-03-18 23:00:00,0.9,0,0,1,"43,361800308",76.14
0,1233,5,2022-03-19 00:00:00,0.7,0,0,1,"44,065315576",74.52
5,345,5,2022-03-19 05:00:00,0.7,0,0,1,"48,633438035",68.03999999999999
6,2478,5,2022-03-19 06:00:00,0.7,0,0,1,"44,591036107",74.52
7,6024,5,2022-03-19 07:00:00,0.7,0,0,1," 43,65395877",76.14
8,7343,5,2022-03-19 08:00:00,0.7,0,0,1,"42,743170128",77.76
9,5875,5,2022-03-19 09:00:00,0.7,0,0,1,"42,223629693",77.76
10,5460,5,2022-03-19 10:00:00,0.7,0,0,1,"42,007290864",77.76
11,6193,5,2022-03-19 11:00:00,0.7,0,0,1,"41,852544109",79.38000000000001
12,8634,5,2022-03-19 12:00:00,0.7,0,0,1,"41,417452452",79.38000000000001
13,10997,5,2022-03-19 13:00:00,0.7,0,0,1," 40,90549358",81.0
14,11716,5,2022-03-19 14:00:00,0.7,0,0,1,"40,482825767",81.0
15,11354,5,2022-03-19 15:00:00,0.7,0,0,1,"40,287463748",81.0
16,11431,5,2022-03-19 16:00:00,0.7,0,0,1,"40,864379025",81.0
17,13657,5,2022-03-19 17:00:00,0.7,0,0,1,"40,368992878",81.0
18,13492,5,2022-03-19 18:00:00,0.7,0,0,1,"40,512379604",81.0
19,11144,5,2022-03-19 19:00:00,0.7,0,0,1,"40,133484183",81.0
20,8313,5,2022-03-19 20:00:00,0.7,0,0,1,"38,789790913",84.24
21,6461,5,2022-03-19 21:00:00,0.7,0,0,1,"39,523297427",82.62
22,5525,5,2022-03-19 22:00:00,0.7,0,0,1,"  40,5516222",81.0
23,3306,5,2022-03-19 23:00:00,0.7,0,0,1," 40,61054732",81.0
0,1399,6,2022-03-20 00:00:00,3.3,0,0,1,"41,633083354",79.38000000000001
5,190,6,2022-03-20 05:00:00,3.3,0,0,1,"48,315693976",68.03999999999999
6,1430,6,2022-03-20 06:00:00,3.3,0,0,1,"49,078877028",66.42
7,2647,6,2022-03-20 07:00:00,3.3,0,0,1,"49,267362333",66.42
8,3452,6,2022-03-20 08:00:00,3.3,0,0,1,"48,450866762",68.03999999999999
9,3809,6,2022-03-20 09:00:00,3.3,0,0,1,"48,568799392",68.03999999999999
10,4094,6,2022-03-20 10:00:00,3.3,0,0,1,"47,569682664",69.66000000000001
11,5378,6,2022-03-20 11:00:00,3.3,0,0,1,"45,868140843",72.9
12,7513,6,2022-03-20 12:00:00,3.3,0,0,1," 45,02380843",72.9
13,9518,6,2022-03-20 13:00:00,3.3,0,0,1,"42,930030392",77.76
14,10042,6,2022-03-20 14:00:00,3.3,0,0,1," 42,08464349",77.76
15,10516,6,2022-03-20 15:00:00,3.3,0,0,1," 41,12104723",79.38000000000001
16,11192,6,2022-03-20 16:00:00,3.3,0,0,1,"41,656588602",79.38000000000001
17,11455,6,2022-03-20 17:00:00,3.3,0,0,1,"40,711745621",81.0
18,10787,6,2022-03-20 18:00:00,3.3,0,0,1,"41,764565393",79.38000000000001
19,8863,6,2022-03-20 19:00:00,3.3,0,0,1,"41,996187108",79.38000000000001
20,7253,6,2022-03-20 20:00:00,3.3,0,0,1,"42,054782655",77.76
21,6853,6,2022-03-20 21:00:00,3.3,0,0,1,"  43,3298818",76.14
22,5353,6,2022-03-20 22:00:00,3.3,0,0,1,"43,919252523",76.14
23,2584,6,2022-03-20 23:00:00,3.3,0,0,1,"45,562713306",72.9
0,98,0,2022-03-21 00:00:00,4.8,0,1,0,"47,994111052",69.66000000000001
5,593,0,2022-03-21 05:00:00,4.8,0,1,0,"51,464845058",63.18000000000001
6,6018,0,2022-03-21 06:00:00,4.8,0,1,0,"45,635377332",72.9
9,13272,0,2022-03-21 09:00:00,4.8,0,1,0,"37,010016894",85.86000000000001
10,8905,0,2022-03-21 10:00:00,4.8,0,1,0," 40,53689272",81.0
11,9198,0,2022-03-21 11:00:00,4.8,0,1,0," 40,84870712",81.0
12,10812,0,2022-03-21 12:00:00,4.8,0,1,0,"40,063868481",81.0
13,10789,0,2022-03-21 13:00:00,4.8,0,1,0,"  39,8145594",82.62
14,11127,0,2022-03-21 14:00:00,4.8,0,1,0,"39,509918857",82.62
15,11214,0,2022-03-21 15:00:00,4.8,0,1,0,"38,946367163",84.24
16,17900,0,2022-03-21 16:00:00,4.8,0,1,0,"38,522191601",84.24
17,21658,0,2022-03-21 17:00:00,4.8,0,1,0,"38,232700266",84.24
19,16075,0,2022-03-21 19:00:00,4.8,0,1,0,"35,940038079",89.10000000000001
20,9449,0,2022-03-21 20:00:00,4.8,0,1,0,"39,084085978",82.62
21,6671,0,2022-03-21 21:00:00,4.8,0,1,0,"42,978258765",77.76
22,5188,0,2022-03-21 22:00:00,4.8,0,1,0,"44,402445566",74.52
23,2647,0,2022-03-21 23:00:00,4.8,0,1,0,"46,022892404",71.28
0,86,1,2022-03-22 00:00:00,5.1,1,0,0,"48,267035692",68.03999999999999
5,576,1,2022-03-22 05:00:00,5.1,1,0,0,"52,034705634",61.56000000000001
6,5857,1,2022-03-22 06:00:00,5.1,1,0,0,"45,716779913",72.9
7,22434,1,2022-03-22 07:00:00,5.1,1,0,0,"41,976620987",79.38000000000001
9,14589,1,2022-03-22 09:00:00,5.1,1,0,0,"37,125027438",85.86000000000001
10,10013,1,2022-03-22 10:00:00,5.1,1,0,0,"40,065067092",81.0
11,9838,1,2022-03-22 11:00:00,5.1,1,0,0,"39,785137529",82.62
12,11782,1,2022-03-22 12:00:00,5.1,1,0,0,"39,381542867",82.62
13,11933,1,2022-03-22 13:00:00,5.1,1,0,0," 37,60987923",85.86000000000001
14,11512,1,2022-03-22 14:00:00,5.1,1,0,0,"37,229432958",85.86000000000001
15,15372,1,2022-03-22 15:00:00,5.1,1,0,0,"37,267050786",85.86000000000001
16,18059,1,2022-03-22 16:00:00,5.1,1,0,0,"37,888850443",85.86000000000001
19,16505,1,2022-03-22 19:00:00,5.1,1,0,0,"47,274397097",69.66000000000001
20,9473,1,2022-03-22 20:00:00,5.1,1,0,0,"50,302788724",64.8
21,6886,1,2022-03-22 21:00:00,5.1,1,0,0,"53,757099568",59.94
22,5414,1,2022-03-22 22:00:00,5.1,1,0,0,"55,926489111",56.7
23,3099,1,2022-03-22 23:00:00,5.1,1,0,0,"58,074695626",51.84
0,92,2,2022-03-23 00:00:00,5.8,1,0,0,"60,277448336",48.6
5,586,2,2022-03-23 05:00:00,5.8,1,0,0,"64,260119949",46.8
6,5790,2,2022-03-23 06:00:00,5.8,1,0,0,"58,073977054",51.84
7,22134,2,2022-03-23 07:00:00,5.8,1,0,0,"53,222236561",59.94
9,14016,2,2022-03-23 09:00:00,5.8,1,0,0,"48,275086147",68.03999999999999
10,9471,2,2022-03-23 10:00:00,5.8,1,0,0,"  51,1315152",63.18000000000001
11,9621,2,2022-03-23 11:00:00,5.8,1,0,0,"51,192689786",63.18000000000001
12,10724,2,2022-03-23 12:00:00,5.8,1,0,0,"50,985857496",64.8
13,10859,2,2022-03-23 13:00:00,5.8,1,0,0,"52,064314316",61.56000000000001
14,11221,2,2022-03-23 14:00:00,5.8,1,0,0,"51,608717673",63.18000000000001
15,15869,2,2022-03-23 15:00:00,5.8,1,0,0,"50,292523168",64.8
16,17865,2,2022-03-23 16:00:00,5.8,1,0,0,"48,835732497",68.03999999999999
19,16467,2,2022-03-23 19:00:00,5.8,1,0,0,"47,070959951",69.66000000000001
20,9145,2,2022-03-23 20:00:00,5.8,1,0,0,"49,293591792",66.42
21,6798,2,2022-03-23 21:00:00,5.8,1,0,0,"53,821412188",59.94
22,5458,2,2022-03-23 22:00:00,5.8,1,0,0,"55,993632658",56.7
23,3115,2,2022-03-23 23:00:00,5.8,1,0,0,"57,882244765",53.46
0,137,3,2022-03-24 00:00:00,6.1,1,0,0,"60,860988485",48.6
5,627,3,2022-03-24 05:00:00,6.1,1,0,0," 64,94640354",46.8
6,5962,3,2022-03-24 06:00:00,6.1,1,0,0,"  58,5415212",51.84
7,22526,3,2022-03-24 07:00:00,6.1,1,0,0,"55,138970316",56.7
9,14365,3,2022-03-24 09:00:00,6.1,1,0,0,"49,722323989",66.42
10,10146,3,2022-03-24 10:00:00,6.1,1,0,0,"51,572967261",63.18000000000001
11,10108,3,2022-03-24 11:00:00,6.1,1,0,0,"51,713481053",63.18000000000001
12,11562,3,2022-03-24 12:00:00,6.1,1,0,0,"51,305747535",63.18000000000001
13,11624,3,2022-03-24 13:00:00,6.1,1,0,0,"51,149302414",63.18000000000001
14,11899,3,2022-03-24 14:00:00,6.1,1,0,0,"51,506702725",63.18000000000001
15,15821,3,2022-03-24 15:00:00,6.1,1,0,0," 50,72545038",64.8
16,19166,3,2022-03-24 16:00:00,6.1,1,0,0,"49,402067719",66.42
19,17770,3,2022-03-24 19:00:00,6.1,1,0,0,"46,231347587",71.28
20,10791,3,2022-03-24 20:00:00,6.1,1,0,0,"50,416717279",64.8
21,7595,3,2022-03-24 21:00:00,6.1,1,0,0,"54,189148461",58.32
22,6173,3,2022-03-24 22:00:00,6.1,1,0,0,"56,320839385",55.080000000000005
23,3355,3,2022-03-24 23:00:00,6.1,1,0,0," 58,01479907",51.84
0,106,4,2022-03-25 00:00:00,8.3,1,0,0,"61,147354003",46.980000000000004
5,561,4,2022-03-25 05:00:00,8.3,1,0,0,"65,376497526",45.0
6,5494,4,2022-03-25 06:00:00,8.3,1,0,0,"58,982177079",51.84
7,20749,4,2022-03-25 07:00:00,8.3,1,0,0,"55,025342605",56.7
9,13520,4,2022-03-25 09:00:00,8.3,1,0,0,"51,051766081",63.18000000000001
10,9895,4,2022-03-25 10:00:00,8.3,1,0,0,"52,469995486",61.56000000000001
11,9877,4,2022-03-25 11:00:00,8.3,1,0,0," 52,02670166",61.56000000000001
12,11875,4,2022-03-25 12:00:00,8.3,1,0,0,"51,650683691",63.18000000000001
13,11804,4,2022-03-25 13:00:00,8.3,1,0,0,"51,799364852",63.18000000000001
14,12526,4,2022-03-25 14:00:00,8.3,1,0,0," 52,51525844",61.56000000000001
15,16383,4,2022-03-25 15:00:00,8.3,1,0,0,"50,161019747",64.8
16,20202,4,2022-03-25 16:00:00,8.3,1,0,0," 49,39733396",66.42
19,20806,4,2022-03-25 19:00:00,8.3,1,0,0," 45,75883194",72.9
20,12939,4,2022-03-25 20:00:00,8.3,1,0,0,"48,158111998",68.03999999999999
21,8660,4,2022-03-25 21:00:00,8.3,1,0,0,"52,080332051",61.56000000000001
22,7349,4,2022-03-25 22:00:00,8.3,1,0,0,"54,393302078",58.32
23,4499,4,2022-03-25 23:00:00,8.3,1,0,0,"55,825782105",56.7
0,1672,5,2022-03-26 00:00:00,6.9,1,0,0,"58,413113032",51.84
5,378,5,2022-03-26 05:00:00,6.9,1,0,0,"65,253127105",45.0
6,2964,5,2022-03-26 06:00:00,6.9,1,0,0,"61,418793076",46.980000000000004
7,7194,5,2022-03-26 07:00:00,6.9,1,0,0," 59,44206107",50.22
8,9690,5,2022-03-26 08:00:00,6.9,1,0,0,"57,962064561",53.46
9,8197,5,2022-03-26 09:00:00,6.9,1,0,0,"55,768972481",56.7
10,7905,5,2022-03-26 10:00:00,6.9,1,0,0,"53,600204582",59.94
11,9288,5,2022-03-26 11:00:00,6.9,1,0,0,"52,152384999",61.56000000000001
12,12947,5,2022-03-26 12:00:00,6.9,1,0,0,"50,702633664",64.8
13,15694,5,2022-03-26 13:00:00,6.9,1,0,0,"48,698551856",68.03999999999999
14,16422,5,2022-03-26 14:00:00,6.9,1,0,0,"47,791588523",69.66000000000001
15,15798,5,2022-03-26 15:00:00,6.9,1,0,0,"47,633331325",69.66000000000001
16,16409,5,2022-03-26 16:00:00,6.9,1,0,0,"48,856391101",68.03999999999999
17,19337,5,2022-03-26 17:00:00,6.9,1,0,0," 49,53925311",66.42
18,19010,5,2022-03-26 18:00:00,6.9,1,0,0,"49,665393636",66.42
19,17218,5,2022-03-26 19:00:00,6.9,1,0,0,"49,786609305",66.42
20,12574,5,2022-03-26 20:00:00,6.9,1,0,0,"50,424725964",64.8
21,8840,5,2022-03-26 21:00:00,6.9,1,0,0,"52,868218542",61.56000000000001
22,7553,5,2022-03-26 22:00:00,6.9,1,0,0,"54,783209872",58.32
23,5345,5,2022-03-26 23:00:00,6.9,1,0,0," 55,36353222",56.7
0,2285,6,2022-03-27 00:00:00,9.9,0,0,0,"56,364237481",55.080000000000005
5,239,6,2022-03-27 05:00:00,9.9,0,0,0,"66,830911562",43.2
6,1668,6,2022-03-27 06:00:00,9.9,0,0,0,"  65,9246555",45.0
7,3249,6,2022-03-27 07:00:00,9.9,0,0,0,"65,214788921",45.0
8,5143,6,2022-03-27 08:00:00,9.9,0,0,0,"63,316427734",48.6
9,5512,6,2022-03-27 09:00:00,9.9,0,0,0," 61,01567751",46.980000000000004
10,6150,6,2022-03-27 10:00:00,9.9,0,0,0,"59,307248696",50.22
11,7577,6,2022-03-27 11:00:00,9.9,0,0,0,"57,440219199",53.46
12,10711,6,2022-03-27 12:00:00,9.9,0,0,0,"56,174708819",55.080000000000005
13,13916,6,2022-03-27 13:00:00,9.9,0,0,0,"52,319422302",61.56000000000001
14,13671,6,2022-03-27 14:00:00,9.9,0,0,0,"50,395019109",64.8
15,13552,6,2022-03-27 15:00:00,9.9,0,0,0,"49,960050979",66.42
16,14108,6,2022-03-27 16:00:00,9.9,0,0,0,"50,316560725",64.8
17,14579,6,2022-03-27 17:00:00,9.9,0,0,0,"50,777274714",64.8
18,15358,6,2022-03-27 18:00:00,9.9,0,0,0,"51,823808913",63.18000000000001
19,14558,6,2022-03-27 19:00:00,9.9,0,0,0,"51,613817531",63.18000000000001
20,11692,6,2022-03-27 20:00:00,9.9,0,0,0,"51,649476263",63.18000000000001
21,8491,6,2022-03-27 21:00:00,9.9,0,0,0,"52,403489402",61.56000000000001
22,7086,6,2022-03-27 22:00:00,9.9,0,0,0,"53,825774884",59.94
23,3655,6,2022-03-27 23:00:00,9.9,0,0,0,"55,690321068",56.7
0,117,0,2022-03-28 00:00:00,9.8,0,0,0,"59,652854585",50.22
5,651,0,2022-03-28 05:00:00,9.8,0,0,0,"65,978300852",45.0
6,6297,0,2022-03-28 06:00:00,9.8,0,0,0,"59,195536183",50.22
9,14189,0,2022-03-28 09:00:00,9.8,0,0,0,"49,499603028",66.42
10,10362,0,2022-03-28 10:00:00,9.8,0,0,0,"52,821089145",61.56000000000001
11,10361,0,2022-03-28 11:00:00,9.8,0,0,0,"52,167048355",61.56000000000001
12,11690,0,2022-03-28 12:00:00,9.8,0,0,0,"51,944618273",63.18000000000001
13,11528,0,2022-03-28 13:00:00,9.8,0,0,0,"51,263407087",63.18000000000001
14,11836,0,2022-03-28 14:00:00,9.8,0,0,0,"51,496725009",63.18000000000001
15,15960,0,2022-03-28 15:00:00,9.8,0,0,0,"50,486202127",64.8
16,19039,0,2022-03-28 16:00:00,9.8,0,0,0,"50,386155527",64.8
19,16979,0,2022-03-28 19:00:00,9.8,0,0,0,"47,770472145",69.66000000000001
20,10099,0,2022-03-28 20:00:00,9.8,0,0,0," 51,62052691",63.18000000000001
21,6980,0,2022-03-28 21:00:00,9.8,0,0,0,"55,756928034",56.7
22,5469,0,2022-03-28 22:00:00,9.8,0,0,0,"57,382380009",53.46
23,3015,0,2022-03-28 23:00:00,9.8,0,0,0," 59,23674523",50.22
0,120,1,2022-03-29 00:00:00,13.1,1,0,0,"61,420360023",46.980000000000004
5,604,1,2022-03-29 05:00:00,13.1,1,0,0,"65,789205467",45.0
6,5893,1,2022-03-29 06:00:00,13.1,1,0,0,"59,159344688",50.22
9,15320,1,2022-03-29 09:00:00,13.1,1,0,0,"49,966726676",66.42
10,10703,1,2022-03-29 10:00:00,13.1,1,0,0," 52,44664305",61.56000000000001
11,10600,1,2022-03-29 11:00:00,13.1,1,0,0," 51,77242077",63.18000000000001
12,12149,1,2022-03-29 12:00:00,13.1,1,0,0,"51,716087293",63.18000000000001
13,11657,1,2022-03-29 13:00:00,13.1,1,0,0,"51,809187817",63.18000000000001
14,12780,1,2022-03-29 14:00:00,13.1,1,0,0,"50,887985283",64.8
15,16450,1,2022-03-29 15:00:00,13.1,1,0,0,"51,321635241",63.18000000000001
16,19300,1,2022-03-29 16:00:00,13.1,1,0,0,"50,180773122",64.8
19,17539,1,2022-03-29 19:00:00,13.1,1,0,0,"47,788074724",69.66000000000001
20,10327,1,2022-03-29 20:00:00,13.1,1,0,0,"50,800457759",64.8
21,7329,1,2022-03-29 21:00:00,13.1,1,0,0,"54,552677642",58.32
22,5984,1,2022-03-29 22:00:00,13.1,1,0,0,"57,033200911",53.46
23,3568,1,2022-03-29 23:00:00,13.1,1,0,0," 58,27847933",51.84
0,104,2,2022-03-30 00:00:00,14.1,0,0,0,"60,545670827",48.6
5,620,2,2022-03-30 05:00:00,14.1,0,0,0,"  65,7789268",45.0
6,5989,2,2022-03-30 06:00:00,14.1,0,0,0,"58,870635307",51.84
9,14732,2,2022-03-30 09:00:00,14.1,0,0,0,"50,810974387",64.8
